item_id,city,quality,sell_price_min,sell_price_min_date,sell_price_max,sell_price_max_date,buy_price_min,buy_price_min_date,buy_price_max,buy_price_max_date
T5_ORE_LEVEL1@1,Martlock,1,288,2023-09-26T22:55:00,425,2023-09-26T22:55:00,3,2023-09-26T21:25:00,110,2023-09-26T21:25:00
T5_ORE_LEVEL1@1,Thetford,1,546,2023-09-27T00:30:00,546,2023-09-27T00:30:00,3,2023-09-26T18:00:00,411,2023-09-26T18:00:00
T5_ORE_LEVEL2@2,Bridgewatch,1,1671,2023-09-26T01:55:00,1671,2023-09-26T01:55:00,1606,2023-09-26T17:10:00,1606,2023-09-26T17:10:00
T5_ORE_LEVEL2@2,Fort Sterling,1,1610,2023-09-26T20:45:00,2196,2023-09-26T20:45:00,1,2023-09-26T06:40:00,1503,2023-09-26T06:40:00
T5_ORE_LEVEL2@2,Lymhurst,1,1931,2023-09-26T19:00:00,1931,2023-09-26T19:00:00,,,,
T5_ORE_LEVEL2@2,Martlock,1,1617,2023-09-26T22:55:00,1666,2023-09-26T22:55:00,3,2023-09-26T20:50:00,1616,2023-09-26T20:50:00
T5_ORE_LEVEL2@2,Thetford,1,1400,2023-09-27T00:30:00,1400,2023-09-27T00:30:00,3,2023-09-26T05:45:00,1000,2023-09-26T05:45:00
T5_ORE_LEVEL3@3,Bridgewatch,1,,,,,,,,
T5_ORE_LEVEL3@3,Fort Sterling,1,9503,2023-09-26T06:40:00,9566,2023-09-26T06:40:00,9146,2023-09-26T14:45:00,9146,2023-09-26T14:45:00
T5_ORE_LEVEL3@3,Lymhurst,1,,,,,,,,
T5_ORE_LEVEL3@3,Martlock,1,8993,2023-09-26T22:55:00,12222,2023-09-26T22:55:00,3,2023-09-26T21:05:00,8531,2023-09-26T21:05:00
T5_ORE_LEVEL3@3,Thetford,1,,,,,9116,2023-09-26T11:50:00,9116,2023-09-26T11:50:00
T5_ORE_LEVEL4@4,Bridgewatch,1,29000,2023-09-26T20:45:00,32000,2023-09-26T20:45:00,,,,
T5_ORE_LEVEL4@4,Fort Sterling,1,34393,2023-09-26T19:00:00,36000,2023-09-26T19:00:00,3,2023-09-26T06:40:00,26409,2023-09-26T06:40:00
T5_ORE_LEVEL4@4,Lymhurst,1,,,,,,,,
T5_ORE_LEVEL4@4,Martlock,1,39997,2023-09-26T22:55:00,47993,2023-09-26T22:55:00,3,2023-09-26T21:00:00,24501,2023-09-26T21:00:00
T5_ORE_LEVEL4@4,Thetford,1,31928,2023-09-26T20:50:00,36478,2023-09-26T20:50:00,3,2023-09-26T20:55:00,22443,2023-09-26T20:55:00
T5_PLANKS,Bridgewatch,1,658,2023-09-26T17:20:00,750,2023-09-26T17:20:00,,,,
T5_PLANKS,Fort Sterling,1,596,2023-09-26T18:45:00,596,2023-09-26T18:45:00,591,2023-09-26T18:45:00,591,2023-09-26T18:45:00
T5_PLANKS,Lymhurst,1,647,2023-09-26T23:00:00,797,2023-09-26T23:00:00,3,2023-09-26T23:00:00,570,2023-09-26T23:00:00
T5_PLANKS,Martlock,1,610,2023-09-26T21:05:00,693,2023-09-26T21:05:00,3,2023-09-26T21:05:00,591,2023-09-26T21:05:00
T5_PLANKS,Thetford,1,600,2023-09-27T00:35:00,675,2023-09-27T00:35:00,3,2023-09-26T17:25:00,525,2023-09-26T17:25:00
T5_PLANKS_LEVEL1@1,Bridgewatch,1,1293,2023-09-26T17:20:00,1400,2023-09-26T17:20:00,3,2023-09-26T14:30:00,1030,2023-09-26T14:30:00
T5_PLANKS_LEVEL1@1,Fort Sterling,1,1195,2023-09-26T18:45:00,1283,2023-09-26T18:45:00,1118,2023-09-26T16:30:00,1118,2023-09-26T16:30:00
T5_PLANKS_LEVEL1@1,Lymhurst,1,1181,2023-09-27T00:50:00,11720,2023-09-27T00:50:00,3,2023-09-27T00:50:00,1122,2023-09-27T00:50:00
T5_PLANKS_LEVEL1@1,Martlock,1,1354,2023-09-26T23:00:00,1415,2023-09-26T23:00:00,3,2023-09-26T23:00:00,957,2023-09-26T23:00:00
T5_PLANKS_LEVEL1@1,Thetford,1,1107,2023-09-27T00:35:00,1241,2023-09-27T00:35:00,3,2023-09-26T14:15:00,1000,2023-09-26T14:15:00
T5_PLANKS_LEVEL2@2,Bridgewatch,1,3261,2023-09-26T16:35:00,3263,2023-09-26T16:35:00,3,2023-09-26T05:10:00,2902,2023-09-26T05:10:00
T5_PLANKS_LEVEL2@2,Fort Sterling,1,3225,2023-09-26T17:00:00,3457,2023-09-26T17:00:00,3,2023-09-26T17:00:00,3011,2023-09-26T17:00:00
T5_PLANKS_LEVEL2@2,Lymhurst,1,3993,2023-09-26T04:35:00,5059,2023-09-26T04:35:00,3,2023-09-26T04:35:00,3086,2023-09-26T04:35:00
T5_PLANKS_LEVEL2@2,Martlock,1,3490,2023-09-27T00:10:00,3643,2023-09-27T00:10:00,3,2023-09-27T00:10:00,3352,2023-09-27T00:10:00
T5_PLANKS_LEVEL2@2,Thetford,1,3982,2023-09-26T01:40:00,19746,2023-09-26T01:40:00,,,,
T5_PLANKS_LEVEL3@3,Bridgewatch,1,,,,,,,,
T5_PLANKS_LEVEL3@3,Fort Sterling,1,16858,2023-09-26T15:00:00,17771,2023-09-26T15:00:00,3,2023-09-26T15:00:00,15439,2023-09-26T15:00:00
T5_PLANKS_LEVEL3@3,Lymhurst,1,15900,2023-09-26T06:05:00,16999,2023-09-26T06:05:00,3,2023-09-26T06:05:00,14710,2023-09-26T06:05:00
T5_PLANKS_LEVEL3@3,Martlock,1,16976,2023-09-26T12:10:00,19997,2023-09-26T12:10:00,3,2023-09-26T15:20:00,14299,2023-09-26T15:20:00
T5_PLANKS_LEVEL3@3,Thetford,1,15418,2023-09-26T18:35:00,15418,2023-09-26T18:35:00,13517,2023-09-26T18:35:00,13517,2023-09-26T18:35:00
T5_PLANKS_LEVEL4@4,Bridgewatch,1,70000,2023-09-26T20:45:00,75000,2023-09-26T20:45:00,3,2023-09-26T20:45:00,50500,2023-09-26T20:45:00
T5_PLANKS_LEVEL4@4,Fort Sterling,1,62207,2023-09-26T18:45:00,84998,2023-09-26T18:45:00,3,2023-09-26T18:45:00,60000,2023-09-26T18:45:00
T5_PLANKS_LEVEL4@4,Lymhurst,1,89989,2023-09-26T18:50:00,236666,2023-09-26T18:50:00,3,2023-09-26T18:50:00,51005,2023-09-26T18:50:00
T5_PLANKS_LEVEL4@4,Martlock,1,65000,2023-09-26T20:50:00,350000,2023-09-26T20:50:00,3,2023-09-26T20:50:00,50502,2023-09-26T20:50:00
T5_PLANKS_LEVEL4@4,Thetford,1,89000,2023-09-26T18:25:00,121890,2023-09-26T18:25:00,3,2023-09-26T18:25:00,60006,2023-09-26T18:25:00
T5_WOOD,Bridgewatch,1,203,2023-09-26T19:55:00,203,2023-09-26T19:55:00,3,2023-09-26T18:50:00,202,2023-09-26T18:50:00
T5_WOOD,Fort Sterling,1,215,2023-09-26T23:55:00,267,2023-09-26T23:55:00,1,2023-09-26T23:55:00,213,2023-09-26T23:55:00
T5_WOOD,Lymhurst,1,217,2023-09-26T22:30:00,225,2023-09-26T22:30:00,3,2023-09-26T22:25:00,216,2023-09-26T22:25:00
T5_WOOD,Martlock,1,,,,,,,,
T5_WOOD,Thetford,1,215,2023-09-26T21:00:00,227,2023-09-26T21:00:00,214,2023-09-26T21:00:00,214,2023-09-26T21:00:00
T5_WOOD_LEVEL1@1,Bridgewatch,1,531,2023-09-26T14:35:00,765,2023-09-26T14:35:00,3,2023-09-26T14:35:00,376,2023-09-26T14:35:00
T5_WOOD_LEVEL1@1,Fort Sterling,1,408,2023-09-27T00:30:00,519,2023-09-27T00:30:00,1,2023-09-27T00:30:00,404,2023-09-27T00:30:00
T5_WOOD_LEVEL1@1,Lymhurst,1,400,2023-09-26T23:50:00,613,2023-09-26T23:50:00,3,2023-09-26T23:50:00,399,2023-09-26T23:50:00
T5_WOOD_LEVEL1@1,Martlock,1,422,2023-09-26T15:55:00,9200,2023-09-26T15:55:00,386,2023-09-26T15:55:00,386,2023-09-26T15:55:00
T5_WOOD_LEVEL1@1,Thetford,1,427,2023-09-26T16:05:00,547,2023-09-26T16:05:00,3,2023-09-26T16:05:00,376,2023-09-26T16:05:00
T5_WOOD_LEVEL2@2,Bridgewatch,1,1047,2023-09-26T17:05:00,1269,2023-09-26T17:05:00,3,2023-09-26T17:05:00,1045,2023-09-26T17:05:00
T5_WOOD_LEVEL2@2,Fort Sterling,1,1248,2023-09-26T17:00:00,1318,2023-09-26T17:00:00,1005,2023-09-26T13:25:00,1005,2023-09-26T13:25:00
T5_WOOD_LEVEL2@2,Lymhurst,1,1135,2023-09-26T23:50:00,1171,2023-09-26T23:50:00,3,2023-09-26T23:50:00,1118,2023-09-26T23:50:00
T5_WOOD_LEVEL2@2,Martlock,1,1174,2023-09-26T22:30:00,1174,2023-09-26T22:30:00,3,2023-09-26T17:05:00,1061,2023-09-26T17:05:00
T5_WOOD_LEVEL2@2,Thetford,1,1094,2023-09-26T17:05:00,1148,2023-09-26T17:05:00,3,2023-09-26T17:05:00,1093,2023-09-26T17:05:00
T5_WOOD_LEVEL3@3,Bridgewatch,1,,,,,,,,
T5_WOOD_LEVEL3@3,Fort Sterling,1,8920,2023-09-26T09:35:00,8996,2023-09-26T09:35:00,6901,2023-09-26T16:45:00,6901,2023-09-26T16:45:00
T5_WOOD_LEVEL3@3,Lymhurst,1,7899,2023-09-26T23:40:00,7983,2023-09-26T23:40:00,,,,
T5_WOOD_LEVEL3@3,Martlock,1,8400,2023-09-27T00:20:00,8500,2023-09-27T00:20:00,3,2023-09-26T12:15:00,7709,2023-09-26T12:15:00
T5_WOOD_LEVEL3@3,Thetford,1,8177,2023-09-26T03:35:00,8177,2023-09-26T03:35:00,8156,2023-09-26T03:35:00,8156,2023-09-26T03:35:00
T5_WOOD_LEVEL4@4,Bridgewatch,1,45438,2023-09-26T20:45:00,68397,2023-09-26T20:45:00,,,,
T5_WOOD_LEVEL4@4,Fort Sterling,1,38000,2023-09-26T19:00:00,38000,2023-09-26T19:00:00,1,2023-09-26T09:20:00,25000,2023-09-26T09:20:00
T5_WOOD_LEVEL4@4,Lymhurst,1,,,,,,,,
T5_WOOD_LEVEL4@4,Martlock,1,49548,2023-09-26T21:05:00,59999,2023-09-26T21:05:00,3,2023-09-26T21:05:00,22553,2023-09-26T21:05:00
T5_WOOD_LEVEL4@4,Thetford,1,38799,2023-09-26T20:50:00,40000,2023-09-26T20:50:00,,,,
T6_CLOTH,Bridgewatch,1,2635,2023-09-26T20:35:00,13740,2023-09-26T20:35:00,3,2023-09-26T20:40:00,2408,2023-09-26T20:40:00
T6_CLOTH,Fort Sterling,1,2397,2023-09-26T22:05:00,2573,2023-09-26T22:05:00,3,2023-09-26T13:45:00,2186,2023-09-26T13:45:00
T6_CLOTH,Lymhurst,1,2445,2023-09-26T22:05:00,2500,2023-09-26T22:05:00,3,2023-09-26T22:05:00,2284,2023-09-26T22:05:00
T6_CLOTH,Martlock,1,2464,2023-09-26T16:10:00,2573,2023-09-26T16:10:00,3,2023-09-26T16:10:00,2333,2023-09-26T16:10:00
T6_CLOTH,Thetford,1,2538,2023-09-26T23:35:00,2899,2023-09-26T23:35:00,3,2023-09-26T23:10:00,2315,2023-09-26T23:10:00
T6_CLOTH_LEVEL1@1,Bridgewatch,1,4064,2023-09-26T20:40:00,4194,2023-09-26T20:40:00,3,2023-09-26T12:50:00,3855,2023-09-26T12:50:00
T6_CLOTH_LEVEL1@1,Fort Sterling,1,4240,2023-09-26T20:35:00,4497,2023-09-26T20:35:00,3,2023-09-26T09:30:00,4021,2023-09-26T09:30:00
T6_CLOTH_LEVEL1@1,Lymhurst,1,3907,2023-09-26T20:35:00,4025,2023-09-26T20:35:00,3,2023-09-26T18:00:00,3801,2023-09-26T18:00:00
T6_CLOTH_LEVEL1@1,Martlock,1,4393,2023-09-27T00:10:00,6720,2023-09-27T00:10:00,3,2023-09-27T00:10:00,3447,2023-09-27T00:10:00
T6_CLOTH_LEVEL1@1,Thetford,1,4259,2023-09-26T23:35:00,4368,2023-09-26T23:35:00,3,2023-09-26T23:35:00,3883,2023-09-26T23:35:00
T6_CLOTH_LEVEL2@2,Bridgewatch,1,16175,2023-09-26T20:35:00,16409,2023-09-26T20:35:00,3,2023-09-26T20:40:00,14815,2023-09-26T20:40:00
T6_CLOTH_LEVEL2@2,Fort Sterling,1,15647,2023-09-26T19:00:00,15993,2023-09-26T19:00:00,3,2023-09-26T19:00:00,14503,2023-09-26T19:00:00
T6_CLOTH_LEVEL2@2,Lymhurst,1,15199,2023-09-26T20:35:00,16099,2023-09-26T20:35:00,3,2023-09-26T20:35:00,14501,2023-09-26T20:35:00
T6_CLOTH_LEVEL2@2,Martlock,1,16041,2023-09-26T12:55:00,17129,2023-09-26T12:55:00,3,2023-09-26T12:55:00,14000,2023-09-26T12:55:00
T6_CLOTH_LEVEL2@2,Thetford,1,17482,2023-09-27T01:05:00,17500,2023-09-27T01:05:00,3,2023-09-27T01:05:00,15525,2023-09-27T01:05:00
T6_CLOTH_LEVEL3@3,Bridgewatch,1,47963,2023-09-26T13:30:00,50098,2023-09-26T13:30:00,3,2023-09-26T13:30:00,40041,2023-09-26T13:30:00
T6_CLOTH_LEVEL3@3,Fort Sterling,1,47272,2023-09-26T15:05:00,51478,2023-09-26T15:05:00,3,2023-09-26T14:30:00,42321,2023-09-26T14:30:00
T6_CLOTH_LEVEL3@3,Lymhurst,1,45540,2023-09-26T20:00:00,48983,2023-09-26T20:00:00,3,2023-09-26T20:00:00,44502,2023-09-26T20:00:00
T6_CLOTH_LEVEL3@3,Martlock,1,44770,2023-09-26T16:10:00,47984,2023-09-26T16:10:00,3,2023-09-26T13:50:00,37822,2023-09-26T13:50:00
T6_CLOTH_LEVEL3@3,Thetford,1,47847,2023-09-26T14:10:00,53488,2023-09-26T14:10:00,3,2023-09-26T14:10:00,36004,2023-09-26T14:10:00
T6_CLOTH_LEVEL4@4,Bridgewatch,1,310000,2023-09-26T12:55:00,532000,2023-09-26T12:55:00,3,2023-09-26T12:55:00,255001,2023-09-26T12:55:00
T6_CLOTH_LEVEL4@4,Fort Sterling,1,307996,2023-09-26T18:45:00,320988,2023-09-26T18:45:00,,,,
T6_CLOTH_LEVEL4@4,Lymhurst,1,290976,2023-09-26T18:50:00,299999,2023-09-26T18:50:00,3,2023-09-26T12:45:00,227628,2023-09-26T12:45:00
T6_CLOTH_LEVEL4@4,Martlock,1,298997,2023-09-26T12:55:00,300178,2023-09-26T12:55:00,3,2023-09-26T12:55:00,250000,2023-09-26T12:55:00
T6_CLOTH_LEVEL4@4,Thetford,1,274000,2023-09-26T20:30:00,274000,2023-09-26T20:30:00,3,2023-09-26T13:00:00,200014,2023-09-26T13:00:00
T6_FIBER,Bridgewatch,1,772,2023-09-26T18:10:00,803,2023-09-26T18:10:00,1,2023-09-26T17:15:00,764,2023-09-26T17:15:00
T6_FIBER,Fort Sterling,1,774,2023-09-26T20:45:00,847,2023-09-26T20:45:00,3,2023-09-26T20:45:00,773,2023-09-26T20:45:00
T6_FIBER,Lymhurst,1,816,2023-09-27T00:55:00,860,2023-09-27T00:55:00,740,2023-09-26T18:20:00,740,2023-09-26T18:20:00
T6_FIBER,Martlock,1,734,2023-09-26T22:30:00,734,2023-09-26T22:30:00,3,2023-09-26T20:30:00,725,2023-09-26T20:30:00
T6_FIBER,Thetford,1,754,2023-09-26T13:00:00,786,2023-09-26T13:00:00,750,2023-09-26T15:50:00,750,2023-09-26T15:50:00
T6_FIBER_LEVEL1@1,Bridgewatch,1,1151,2023-09-26T17:20:00,1170,2023-09-26T17:20:00,1,2023-09-26T17:15:00,1150,2023-09-26T17:15:00
T6_FIBER_LEVEL1@1,Fort Sterling,1,1207,2023-09-26T20:20:00,1207,2023-09-26T20:20:00,1161,2023-09-26T20:20:00,1161,2023-09-26T20:20:00
T6_FIBER_LEVEL1@1,Lymhurst,1,1153,2023-09-26T23:05:00,1255,2023-09-26T23:05:00,3,2023-09-26T23:05:00,1142,2023-09-26T23:05:00
T6_FIBER_LEVEL1@1,Martlock,1,1167,2023-09-26T12:55:00,1202,2023-09-26T12:55:00,3,2023-09-26T12:55:00,1158,2023-09-26T12:55:00
T6_FIBER_LEVEL1@1,Thetford,1,1202,2023-09-26T13:00:00,2214,2023-09-26T13:00:00,3,2023-09-26T21:00:00,1186,2023-09-26T21:00:00
T6_FIBER_LEVEL2@2,Bridgewatch,1,5564,2023-09-26T17:20:00,5790,2023-09-26T17:20:00,1,2023-09-26T17:15:00,5489,2023-09-26T17:15:00
T6_FIBER_LEVEL2@2,Fort Sterling,1,5867,2023-09-26T20:20:00,5867,2023-09-26T20:20:00,5321,2023-09-26T20:20:00,5321,2023-09-26T20:20:00
T6_FIBER_LEVEL2@2,Lymhurst,1,5879,2023-09-26T22:45:00,5960,2023-09-26T22:45:00,3,2023-09-26T22:45:00,5802,2023-09-26T22:45:00
T6_FIBER_LEVEL2@2,Martlock,1,5532,2023-09-26T22:30:00,5532,2023-09-26T22:30:00,3,2023-09-26T12:55:00,5550,2023-09-26T12:55:00
T6_FIBER_LEVEL2@2,Thetford,1,5485,2023-09-26T23:10:00,5784,2023-09-26T23:10:00,3,2023-09-26T23:10:00,5459,2023-09-26T23:10:00
T6_FIBER_LEVEL3@3,Bridgewatch,1,16981,2023-09-26T12:55:00,17684,2023-09-26T12:55:00,1,2023-09-26T12:55:00,16502,2023-09-26T12:55:00
T6_FIBER_LEVEL3@3,Fort Sterling,1,17261,2023-09-26T09:30:00,17450,2023-09-26T09:30:00,3,2023-09-26T09:30:00,15912,2023-09-26T09:30:00
T6_FIBER_LEVEL3@3,Lymhurst,1,17959,2023-09-26T21:05:00,18885,2023-09-26T21:05:00,3,2023-09-26T21:05:00,17502,2023-09-26T21:05:00
T6_FIBER_LEVEL3@3,Martlock,1,16739,2023-09-26T12:55:00,17155,2023-09-26T12:55:00,3,2023-09-26T12:55:00,15511,2023-09-26T12:55:00
T6_FIBER_LEVEL3@3,Thetford,1,17088,2023-09-26T13:00:00,17239,2023-09-26T13:00:00,3,2023-09-26T13:00:00,16080,2023-09-26T13:00:00
T6_FIBER_LEVEL4@4,Bridgewatch,1,109997,2023-09-26T12:50:00,124780,2023-09-26T12:50:00,3,2023-09-26T12:55:00,91085,2023-09-26T12:55:00
T6_FIBER_LEVEL4@4,Fort Sterling,1,108997,2023-09-26T09:35:00,119988,2023-09-26T09:35:00,,,,
T6_FIBER_LEVEL4@4,Lymhurst,1,113959,2023-09-26T17:40:00,113970,2023-09-26T17:40:00,3,2023-09-26T12:45:00,107028,2023-09-26T12:45:00
T6_FIBER_LEVEL4@4,Martlock,1,112967,2023-09-26T12:55:00,119994,2023-09-26T12:55:00,3,2023-09-26T12:55:00,100001,2023-09-26T12:55:00
T6_FIBER_LEVEL4@4,Thetford,1,108959,2023-09-26T18:30:00,112999,2023-09-26T18:30:00,3,2023-09-26T13:00:00,92010,2023-09-26T13:00:00
T6_HIDE,Bridgewatch,1,1300,2023-09-26T18:50:00,1401,2023-09-26T18:50:00,3,2023-09-26T18:50:00,1269,2023-09-26T18:50:00
T6_HIDE,Fort Sterling,1,1187,2023-09-26T21:20:00,1293,2023-09-26T21:20:00,1186,2023-09-26T20:20:00,1186,2023-09-26T20:20:00
T6_HIDE,Lymhurst,1,1200,2023-09-27T00:50:00,1250,2023-09-27T00:50:00,3,2023-09-26T22:45:00,1197,2023-09-26T22:45:00
T6_HIDE,Martlock,1,1419,2023-09-26T22:30:00,1419,2023-09-26T22:30:00,1342,2023-09-27T00:10:00,1342,2023-09-27T00:10:00
T6_HIDE,Thetford,1,1277,2023-09-26T21:00:00,1404,2023-09-26T21:00:00,3,2023-09-26T21:00:00,1251,2023-09-26T21:00:00
T6_HIDE_LEVEL1@1,Bridgewatch,1,2751,2023-09-26T12:50:00,2958,2023-09-26T12:50:00,2651,2023-09-26T19:35:00,2651,2023-09-26T19:35:00
T6_HIDE_LEVEL1@1,Fort Sterling,1,2681,2023-09-26T21:20:00,2719,2023-09-26T21:20:00,2421,2023-09-26T20:20:00,2421,2023-09-26T20:20:00
T6_HIDE_LEVEL1@1,Lymhurst,1,2587,2023-09-27T00:50:00,2650,2023-09-27T00:50:00,2524,2023-09-26T18:20:00,2524,2023-09-26T18:20:00
T6_HIDE_LEVEL1@1,Martlock,1,2650,2023-09-26T15:25:00,2729,2023-09-26T15:25:00,2155,2023-09-26T17:05:00,2635,2023-09-26T17:05:00
T6_HIDE_LEVEL1@1,Thetford,1,2591,2023-09-26T21:00:00,2602,2023-09-26T21:00:00,3,2023-09-26T21:00:00,2421,2023-09-26T21:00:00
T6_HIDE_LEVEL2@2,Bridgewatch,1,7970,2023-09-26T16:40:00,8311,2023-09-26T16:40:00,1,2023-09-26T12:50:00,7812,2023-09-26T12:50:00
T6_HIDE_LEVEL2@2,Fort Sterling,1,7394,2023-09-26T20:20:00,7394,2023-09-26T20:20:00,7245,2023-09-26T20:20:00,7245,2023-09-26T20:20:00
T6_HIDE_LEVEL2@2,Lymhurst,1,7226,2023-09-27T00:50:00,7705,2023-09-27T00:50:00,3,2023-09-26T12:45:00,6892,2023-09-26T12:45:00
T6_HIDE_LEVEL2@2,Martlock,1,8962,2023-09-26T15:25:00,9133,2023-09-26T15:25:00,2,2023-09-26T13:00:00,8555,2023-09-26T13:00:00
T6_HIDE_LEVEL2@2,Thetford,1,7638,2023-09-26T21:00:00,7891,2023-09-26T21:00:00,7391,2023-09-26T16:00:00,7391,2023-09-26T16:00:00
T6_HIDE_LEVEL3@3,Bridgewatch,1,20381,2023-09-26T12:50:00,20495,2023-09-26T12:50:00,3,2023-09-26T12:50:00,19303,2023-09-26T12:50:00
T6_HIDE_LEVEL3@3,Fort Sterling,1,19659,2023-09-26T17:10:00,19737,2023-09-26T17:10:00,530,2023-09-26T17:10:00,19101,2023-09-26T17:10:00
T6_HIDE_LEVEL3@3,Lymhurst,1,19990,2023-09-27T00:50:00,21513,2023-09-27T00:50:00,3,2023-09-26T12:50:00,19501,2023-09-26T12:50:00
T6_HIDE_LEVEL3@3,Martlock,1,21979,2023-09-26T12:55:00,24470,2023-09-26T12:55:00,2,2023-09-26T12:55:00,19622,2023-09-26T12:55:00
T6_HIDE_LEVEL3@3,Thetford,1,20750,2023-09-26T15:30:00,20790,2023-09-26T15:30:00,3,2023-09-26T13:00:00,19138,2023-09-26T13:00:00
T6_HIDE_LEVEL4@4,Bridgewatch,1,129960,2023-09-26T12:50:00,131796,2023-09-26T12:50:00,3,2023-09-26T12:50:00,95050,2023-09-26T12:50:00
T6_HIDE_LEVEL4@4,Fort Sterling,1,,,,,,,,
T6_HIDE_LEVEL4@4,Lymhurst,1,110000,2023-09-27T00:50:00,150000,2023-09-27T00:50:00,3,2023-09-26T12:45:00,90061,2023-09-26T12:45:00
T6_HIDE_LEVEL4@4,Martlock,1,118999,2023-09-26T12:55:00,138638,2023-09-26T12:55:00,3,2023-09-26T12:55:00,112000,2023-09-26T12:55:00
T6_HIDE_LEVEL4@4,Thetford,1,108988,2023-09-26T18:30:00,114888,2023-09-26T18:30:00,3,2023-09-26T13:00:00,90168,2023-09-26T13:00:00
T6_LEATHER,Bridgewatch,1,4066,2023-09-26T20:40:00,4992,2023-09-26T20:40:00,3,2023-09-26T20:40:00,3671,2023-09-26T20:40:00
T6_LEATHER,Fort Sterling,1,3813,2023-09-26T17:10:00,4090,2023-09-26T17:10:00,3,2023-09-26T17:10:00,3378,2023-09-26T17:10:00
T6_LEATHER,Lymhurst,1,3857,2023-09-26T23:00:00,3857,2023-09-26T23:00:00,1,2023-09-26T22:55:00,3527,2023-09-26T22:55:00
T6_LEATHER,Martlock,1,4121,2023-09-26T21:00:00,4147,2023-09-26T21:00:00,198,2023-09-26T18:00:00,3611,2023-09-26T18:00:00
T6_LEATHER,Thetford,1,3762,2023-09-26T23:10:00,4021,2023-09-26T23:10:00,1,2023-09-26T23:10:00,3562,2023-09-26T23:10:00
T6_LEATHER_LEVEL1@1,Bridgewatch,1,7970,2023-09-26T20:40:00,8322,2023-09-26T20:40:00,3,2023-09-26T20:35:00,6702,2023-09-26T20:35:00
T6_LEATHER_LEVEL1@1,Fort Sterling,1,7399,2023-09-26T17:10:00,10000,2023-09-26T17:10:00,,,,
T6_LEATHER_LEVEL1@1,Lymhurst,1,7562,2023-09-26T14:50:00,7562,2023-09-26T14:50:00,3,2023-09-26T12:50:00,7410,2023-09-26T12:50:00
T6_LEATHER_LEVEL1@1,Martlock,1,7087,2023-09-26T21:00:00,7600,2023-09-26T21:00:00,3,2023-09-26T12:55:00,7005,2023-09-26T12:55:00
T6_LEATHER_LEVEL1@1,Thetford,1,7510,2023-09-26T23:10:00,7597,2023-09-26T23:10:00,3,2023-09-26T23:15:00,6500,2023-09-26T23:15:00
T6_LEATHER_LEVEL2@2,Bridgewatch,1,22200,2023-09-26T20:35:00,22222,2023-09-26T20:35:00,3,2023-09-26T20:35:00,20000,2023-09-26T20:35:00
T6_LEATHER_LEVEL2@2,Fort Sterling,1,21893,2023-09-26T20:45:00,23857,2023-09-26T20:45:00,3,2023-09-26T17:10:00,19802,2023-09-26T17:10:00
T6_LEATHER_LEVEL2@2,Lymhurst,1,20333,2023-09-26T23:55:00,21263,2023-09-26T23:55:00,3,2023-09-26T23:55:00,19714,2023-09-26T23:55:00
T6_LEATHER_LEVEL2@2,Martlock,1,21148,2023-09-26T15:00:00,21148,2023-09-26T15:00:00,3,2023-09-26T13:00:00,20000,2023-09-26T13:00:00
T6_LEATHER_LEVEL2@2,Thetford,1,22092,2023-09-26T14:55:00,24951,2023-09-26T14:55:00,3,2023-09-26T14:55:00,20600,2023-09-26T14:55:00
T6_LEATHER_LEVEL3@3,Bridgewatch,1,54421,2023-09-26T15:20:00,60000,2023-09-26T15:20:00,3,2023-09-26T15:20:00,51000,2023-09-26T15:20:00
T6_LEATHER_LEVEL3@3,Fort Sterling,1,56900,2023-09-26T17:10:00,58887,2023-09-26T17:10:00,3,2023-09-26T15:10:00,51013,2023-09-26T15:10:00
T6_LEATHER_LEVEL3@3,Lymhurst,1,52440,2023-09-26T16:20:00,480000,2023-09-26T16:20:00,3,2023-09-26T14:55:00,39033,2023-09-26T14:55:00
T6_LEATHER_LEVEL3@3,Martlock,1,53394,2023-09-26T21:00:00,150000,2023-09-26T21:00:00,3,2023-09-26T21:00:00,50002,2023-09-26T21:00:00
T6_LEATHER_LEVEL3@3,Thetford,1,53927,2023-09-26T16:20:00,56021,2023-09-26T16:20:00,3,2023-09-26T13:00:00,50001,2023-09-26T13:00:00
T6_LEATHER_LEVEL4@4,Bridgewatch,1,349989,2023-09-26T12:50:00,359998,2023-09-26T12:50:00,3,2023-09-26T12:50:00,300000,2023-09-26T12:50:00
T6_LEATHER_LEVEL4@4,Fort Sterling,1,330999,2023-09-26T18:45:00,340000,2023-09-26T18:45:00,,,,
T6_LEATHER_LEVEL4@4,Lymhurst,1,304985,2023-09-26T23:55:00,364999,2023-09-26T23:55:00,3,2023-09-26T23:55:00,240000,2023-09-26T23:55:00
T6_LEATHER_LEVEL4@4,Martlock,1,299998,2023-09-26T17:25:00,320000,2023-09-26T17:25:00,3,2023-09-26T12:55:00,270000,2023-09-26T12:55:00
T6_LEATHER_LEVEL4@4,Thetford,1,,,,,3,2023-09-26T13:00:00,200000,2023-09-26T13:00:00
T6_METALBAR,Bridgewatch,1,2751,2023-09-26T20:40:00,2762,2023-09-26T20:40:00,3,2023-09-26T20:35:00,2422,2023-09-26T20:35:00
T6_METALBAR,Fort Sterling,1,2793,2023-09-27T00:25:00,2985,2023-09-27T00:25:00,3,2023-09-26T20:40:00,2351,2023-09-26T20:40:00
